,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5
101,21,61,41,133,62,0.31496065855026245,0.13889537751674652,0.09987886250019073,0.07329723238945007,0.05056595802307129
102,195,138,25,104,184,0.14908497035503387,0.11671797931194305,0.07524503767490387,0.043146442621946335,0.03689739853143692
103,184,21,143,171,61,0.3527839481830597,0.155647873878479,0.0777648463845253,0.07669541984796524,0.056370653212070465
104,171,184,130,21,32,0.3280276656150818,0.2266269475221634,0.10652709007263184,0.05857674032449722,0.03912832587957382
105,171,184,41,130,21,0.16931721568107605,0.11479146778583527,0.08680132776498795,0.08239395916461945,0.06678029149770737
106,133,21,41,61,125,0.17321932315826416,0.1073053628206253,0.09673453867435455,0.08045448362827301,0.05629435181617737
107,81,41,4,184,171,0.24182415008544922,0.15763743221759796,0.1505422294139862,0.07629178464412689,0.04837488383054733
108,31,196,142,176,7,0.12129052728414536,0.07648901641368866,0.06895658373832703,0.0533585362136364,0.04088921472430229
109,31,90,156,184,21,0.13810260593891144,0.12577399611473083,0.08778505027294159,0.07987220585346222,0.07890303432941437
110,136,112,64,198,195,0.41148456931114197,0.36303821206092834,0.03941298648715019,0.033532414585351944,0.033375538885593414
