,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5
95,4,184,171,31,142,0.6526371240615845,0.141664057970047,0.04574977234005928,0.011810919269919395,0.00986030139029026
96,60,143,184,135,199,0.1127830296754837,0.10124783217906952,0.09939181059598923,0.08528085798025131,0.08450191468000412
97,184,4,171,132,52,0.7476899027824402,0.1313602328300476,0.050861455500125885,0.012078138068318367,0.008004225790500641
98,184,189,188,143,132,0.2872731387615204,0.14090950787067413,0.13703583180904388,0.06867605447769165,0.05933360382914543
99,81,184,4,143,171,0.8194780349731445,0.05552825331687927,0.028865253552794456,0.019239697605371475,0.008191009983420372
100,184,132,203,62,171,0.6604156494140625,0.04196346923708916,0.04012538865208626,0.032129522413015366,0.020994847640395164
101,44,50,9,129,8,0.46594467759132385,0.11984170973300934,0.06067241355776787,0.04887107014656067,0.04676453769207001
102,53,201,128,122,47,0.20158350467681885,0.08564111590385437,0.07078983634710312,0.06636347621679306,0.058948926627635956
103,184,7,171,21,62,0.8116607666015625,0.02542809583246708,0.021561432629823685,0.02100307308137417,0.013962814584374428
104,142,195,154,138,4,0.2509964406490326,0.1520310938358307,0.08417670428752899,0.0704134851694107,0.07032428681850433
105,184,171,4,111,130,0.6729444861412048,0.1646542251110077,0.029314229264855385,0.023191556334495544,0.016556134447455406
106,199,184,111,132,171,0.21813499927520752,0.19710195064544678,0.12149260193109512,0.04201400652527809,0.03955226019024849
107,184,4,21,171,143,0.7341649532318115,0.03714106231927872,0.02228720486164093,0.021304059773683548,0.019134521484375
108,184,171,52,75,203,0.4806285798549652,0.13632644712924957,0.0671376958489418,0.039956700056791306,0.03843249753117561
109,41,159,0,42,118,0.24980178475379944,0.12846744060516357,0.0371382012963295,0.03130533546209335,0.026974404230713844
110,184,203,31,196,7,0.39644473791122437,0.23735134303569794,0.0998355969786644,0.07581599056720734,0.059093177318573
111,184,171,4,170,132,0.8357163667678833,0.03226175904273987,0.031941208988428116,0.028450096026062965,0.015135718509554863
112,184,170,4,171,52,0.7895609736442566,0.04700341075658798,0.04637685418128967,0.023065198212862015,0.01616845652461052
113,184,171,132,130,21,0.8808650970458984,0.07976722717285156,0.008122211322188377,0.006137252319604158,0.0037736743688583374
114,184,8,52,123,171,0.12602125108242035,0.0653141587972641,0.060083162039518356,0.04137369617819786,0.03857828676700592
115,184,4,171,149,28,0.3655845522880554,0.25860780477523804,0.09263935685157776,0.043035440146923065,0.04023769125342369
116,184,41,21,133,31,0.16365690529346466,0.13417257368564606,0.09097053110599518,0.0754593014717102,0.056009821593761444
117,184,132,75,171,148,0.2272202968597412,0.0915103405714035,0.08300451189279556,0.06631825119256973,0.04629439860582352
118,184,171,4,132,130,0.6254730224609375,0.17296522855758667,0.06888917833566666,0.03301911801099777,0.013064047321677208
119,184,132,143,25,60,0.391582190990448,0.2099093645811081,0.07674820721149445,0.04556489735841751,0.04110642150044441
120,189,188,4,184,132,0.09044425189495087,0.08909549564123154,0.07156753540039062,0.06729575991630554,0.059339672327041626
121,184,171,170,199,156,0.3200097680091858,0.18897417187690735,0.14960184693336487,0.07419408112764359,0.043502792716026306
122,184,4,171,132,28,0.6014652848243713,0.09392524510622025,0.057647157460451126,0.03410379961133003,0.03379005566239357
123,184,171,7,21,130,0.7997068166732788,0.08941153436899185,0.025730594992637634,0.012945884838700294,0.009312394075095654
124,184,4,41,132,171,0.18632517755031586,0.18454504013061523,0.07831359654664993,0.07555018365383148,0.07217608392238617
125,170,184,41,133,31,0.19377119839191437,0.11706466972827911,0.07004953175783157,0.06348805874586105,0.05731549859046936
126,184,21,31,62,61,0.26627233624458313,0.09463424980640411,0.05881831794977188,0.054928310215473175,0.05019674450159073
127,184,171,7,4,170,0.9322891235351562,0.018214501440525055,0.014684131368994713,0.014358560554683208,0.002797261578962207
128,90,65,4,26,52,0.22284528613090515,0.15994498133659363,0.13870689272880554,0.036957748234272,0.031984783709049225
129,171,184,170,90,130,0.49922975897789,0.16563446819782257,0.10069926083087921,0.056871987879276276,0.0504702627658844
130,184,21,7,171,61,0.8385504484176636,0.045863308012485504,0.029041549190878868,0.01945388689637184,0.014715930446982384
131,75,142,178,1,52,0.09122608602046967,0.08892041444778442,0.05205971747636795,0.04975973442196846,0.041212297976017
132,184,171,4,21,130,0.827438235282898,0.06737233698368073,0.03094840981066227,0.01337137259542942,0.01169036515057087
133,184,171,21,61,7,0.859026312828064,0.04992144554853439,0.028036916628479958,0.012491553090512753,0.007984417490661144
134,18,20,172,48,49,0.3152964413166046,0.10839664936065674,0.05851704999804497,0.041851699352264404,0.0268859826028347
135,184,4,21,61,62,0.43971556425094604,0.30292341113090515,0.045902006328105927,0.03649644926190376,0.031247731298208237
136,175,23,39,188,132,0.08795179426670074,0.06922422349452972,0.06517913937568665,0.06439074128866196,0.06406797468662262
137,184,171,4,7,21,0.9175525903701782,0.02115403488278389,0.012164962477982044,0.01210639625787735,0.006510253995656967
138,171,75,184,4,21,0.08415362983942032,0.08186466991901398,0.0699097216129303,0.06797914952039719,0.061176054179668427
139,184,4,171,52,21,0.6003643274307251,0.16355761885643005,0.03244471922516823,0.027361024171113968,0.02145116962492466
140,184,171,4,7,21,0.9520611763000488,0.011760493740439415,0.008891446515917778,0.007980195805430412,0.0033315937034785748
141,184,133,132,188,7,0.17971429228782654,0.13562455773353577,0.1320895403623581,0.09734451025724411,0.0897877886891365
142,184,203,52,170,171,0.446394145488739,0.08559581637382507,0.07593747228384018,0.049118950963020325,0.04026193171739578
143,184,4,120,21,188,0.17585822939872742,0.09783479571342468,0.06814925372600555,0.06811286509037018,0.0488554872572422
144,132,189,62,188,125,0.21077096462249756,0.09850320965051651,0.07009978592395782,0.06467610597610474,0.060670405626297
145,184,41,171,4,81,0.5199487805366516,0.12232446670532227,0.09888163954019547,0.05908652022480965,0.028982456773519516
146,184,21,171,4,7,0.8293349146842957,0.04222223907709122,0.017248058691620827,0.015117456205189228,0.014919167384505272
147,4,184,203,142,7,0.61046302318573,0.15734240412712097,0.06426952034235,0.023470379412174225,0.017224635928869247
148,184,170,21,171,7,0.8421481847763062,0.03443954885005951,0.020943036302924156,0.02075144462287426,0.01297267060726881
149,46,174,75,45,165,0.17393523454666138,0.12152083963155746,0.06530286371707916,0.042919307947158813,0.031968917697668076
150,184,170,171,199,111,0.3255743682384491,0.14108911156654358,0.1281859576702118,0.11366474628448486,0.02594774402678013
151,171,184,196,156,31,0.20918798446655273,0.12448751926422119,0.08561936765909195,0.073825404047966,0.06881885975599289
152,171,184,52,130,63,0.23680083453655243,0.11670144647359848,0.06777516007423401,0.05460461974143982,0.050414104014635086
153,184,171,130,123,8,0.14114949107170105,0.09450855106115341,0.04418184980750084,0.03957540541887283,0.03136594593524933
154,111,170,184,199,169,0.25191929936408997,0.22739262878894806,0.17225442826747894,0.12073216587305069,0.0324583575129509
155,184,171,4,132,7,0.41641873121261597,0.07560912519693375,0.06400472670793533,0.06269828230142593,0.03880354389548302
156,203,184,4,75,31,0.35437825322151184,0.1867653876543045,0.10589554160833359,0.06166832894086838,0.04472872242331505
157,130,32,184,75,7,0.10081686824560165,0.0929798036813736,0.08146330714225769,0.062383152544498444,0.048849545419216156
158,155,92,135,178,60,0.08168888837099075,0.06927163898944855,0.0659465342760086,0.05795833468437195,0.05430590361356735
159,184,31,171,4,196,0.3002200722694397,0.2333637923002243,0.10854165256023407,0.05483945086598396,0.04439273849129677
160,196,184,7,4,52,0.18210691213607788,0.18181070685386658,0.09867300093173981,0.08395357429981232,0.07855211198329926
161,184,171,7,196,31,0.7460498809814453,0.05816470459103584,0.04689997807145119,0.030250603333115578,0.028932174667716026
162,203,31,196,7,184,0.3608361780643463,0.13809022307395935,0.04608376696705818,0.04499739408493042,0.03549427166581154
163,184,171,21,61,4,0.8827594518661499,0.05985073000192642,0.012251803651452065,0.008582739159464836,0.0058365133590996265
164,184,171,21,7,61,0.9395819902420044,0.02199397422373295,0.009430431760847569,0.005368099082261324,0.0046101463958621025
165,142,4,123,128,26,0.1721867024898529,0.11472245305776596,0.06825076043605804,0.04263360798358917,0.03714829683303833
166,4,5,142,9,31,0.28121262788772583,0.12855525314807892,0.08417119085788727,0.03896894305944443,0.029687082394957542
167,177,26,90,19,31,0.11179169267416,0.1074218899011612,0.08163128793239594,0.08109630644321442,0.05543661117553711
168,184,188,132,189,8,0.1253158301115036,0.11359059810638428,0.08121217787265778,0.08043394982814789,0.07125762850046158
169,142,184,203,4,143,0.18555274605751038,0.1624917834997177,0.08004747331142426,0.0602126345038414,0.043311573565006256
170,166,99,120,87,49,0.187415212392807,0.09705571085214615,0.0933905616402626,0.08893946558237076,0.0722019225358963
171,184,7,0,196,31,0.33397379517555237,0.2320253551006317,0.057559333741664886,0.04670404642820358,0.03912452608346939
172,184,189,132,188,171,0.5113707780838013,0.14503449201583862,0.08101236075162888,0.0680728405714035,0.033584658056497574
173,184,199,171,52,130,0.27235886454582214,0.19822925329208374,0.1906031370162964,0.043682895600795746,0.04263787344098091
174,28,67,79,156,81,0.1431540995836258,0.11224137246608734,0.06474138051271439,0.0644879937171936,0.054349444806575775
175,184,4,171,31,170,0.8139789700508118,0.10791875422000885,0.02862897887825966,0.01109646912664175,0.010698894970119
176,41,4,184,171,170,0.31001442670822144,0.1859167367219925,0.1821899563074112,0.09867552667856216,0.04549447447061539
177,184,171,7,4,21,0.8270547986030579,0.03502839058637619,0.022532764822244644,0.018158068880438805,0.017761778086423874
178,7,196,159,6,184,0.22686879336833954,0.10606054961681366,0.08832504600286484,0.08432929217815399,0.06071394681930542
179,184,7,171,21,61,0.8661874532699585,0.04530758038163185,0.01961403712630272,0.015903184190392494,0.007524052169173956
180,184,4,171,52,21,0.7283661961555481,0.14266344904899597,0.033145301043987274,0.02315465174615383,0.011291593313217163
181,184,203,171,21,31,0.5477977395057678,0.04376336559653282,0.04081685096025467,0.04045472294092178,0.03150772303342819
182,184,171,21,62,4,0.5511748194694519,0.06889820098876953,0.04827343672513962,0.036481261253356934,0.031195517629384995
183,184,31,19,135,177,0.10009549558162689,0.051367051899433136,0.04927888512611389,0.04297598451375961,0.04209022969007492
184,7,31,3,196,156,0.15668168663978577,0.11920802295207977,0.0715208500623703,0.0577835850417614,0.05321909859776497
185,184,171,4,21,170,0.9049102067947388,0.022410744801163673,0.014333064667880535,0.013078978285193443,0.00640313234180212
186,184,7,142,31,148,0.4334177076816559,0.06709906458854675,0.06191805750131607,0.041802819818258286,0.030391555279493332
187,31,171,184,90,196,0.14891687035560608,0.11909717321395874,0.08726445585489273,0.08327552676200867,0.0805778056383133
188,184,111,4,199,203,0.43649202585220337,0.3979429304599762,0.047791432589292526,0.042285703122615814,0.013436131179332733
189,171,184,75,130,132,0.28385716676712036,0.279655784368515,0.1622505784034729,0.04601559415459633,0.02765662595629692
190,184,4,171,31,132,0.7198246121406555,0.08089407533407211,0.039718396961688995,0.029725972563028336,0.021377626806497574
191,86,172,100,38,168,0.1184319406747818,0.07626664638519287,0.07255227863788605,0.05681781843304634,0.04760752245783806
192,142,4,33,99,49,0.22701025009155273,0.11364134401082993,0.07294470071792603,0.047467973083257675,0.04183736443519592
193,184,171,21,132,61,0.6890096664428711,0.14287279546260834,0.034952253103256226,0.02882143296301365,0.01791015826165676
194,184,4,171,143,132,0.7949249148368835,0.05388582497835159,0.02479488030076027,0.015280011110007763,0.012512067332863808
195,36,152,99,49,39,0.3364730775356293,0.24337396025657654,0.07538840174674988,0.07483901083469391,0.06329123675823212
196,36,5,152,99,34,0.3439517915248871,0.07879087328910828,0.06575309485197067,0.05716835334897041,0.03987858071923256
197,184,132,41,171,159,0.3790792226791382,0.09025503695011139,0.06342370063066483,0.04719989746809006,0.04551887884736061
198,36,39,99,88,9,0.3362317979335785,0.21887126564979553,0.1779014617204666,0.06619326770305634,0.026722263544797897
199,184,171,21,61,130,0.8808237314224243,0.050254933536052704,0.017068054527044296,0.010195044800639153,0.006095632910728455
200,196,7,31,156,6,0.2977759838104248,0.27134969830513,0.22700822353363037,0.03860959783196449,0.02959517017006874
201,203,184,111,202,21,0.40939655900001526,0.15460172295570374,0.03413703665137291,0.030194204300642014,0.027328038588166237
202,184,4,171,7,21,0.8740993738174438,0.056703291833400726,0.016751794144511223,0.011319058015942574,0.008498052135109901
203,184,203,4,171,170,0.5845782160758972,0.1177014708518982,0.09156729280948639,0.057647764682769775,0.024538826197385788
204,184,142,41,132,133,0.12469092756509781,0.12122455984354019,0.0953616127371788,0.07319451123476028,0.038152579218149185
205,184,31,4,156,90,0.3572867512702942,0.15622617304325104,0.12483583390712738,0.05660734325647354,0.035627759993076324
206,184,199,171,111,143,0.5350469946861267,0.11831388622522354,0.08619280904531479,0.05857319384813309,0.030566733330488205
207,184,4,171,132,199,0.888917088508606,0.05739704892039299,0.017793895676732063,0.010936824604868889,0.0035999896936118603
208,48,75,3,31,196,0.06426984816789627,0.06407567113637924,0.05068715661764145,0.05060403421521187,0.050154924392700195
209,75,184,123,31,171,0.2350880652666092,0.13595472276210785,0.08263196051120758,0.07936635613441467,0.05325514078140259
210,184,21,4,170,171,0.7290052175521851,0.04710838571190834,0.032163843512535095,0.030724097043275833,0.022316332906484604
211,7,118,184,6,159,0.822995662689209,0.09289609640836716,0.01557871699333191,0.010408282279968262,0.006362724117934704
212,184,52,171,31,196,0.6079531908035278,0.11230497062206268,0.08694576472043991,0.05066405609250069,0.0307708028703928
213,184,171,170,21,4,0.8132938146591187,0.03872158005833626,0.023726994171738625,0.017069488763809204,0.016124475747346878
214,133,123,143,127,81,0.08404408395290375,0.07944315671920776,0.06713485717773438,0.039375729858875275,0.0362078882753849
215,4,172,143,124,135,0.10341086238622665,0.08640420436859131,0.060615312308073044,0.05040610954165459,0.04105953127145767
216,179,18,123,46,172,0.22725944221019745,0.1528092920780182,0.06736965477466583,0.06643150001764297,0.045444078743457794
217,7,184,171,203,31,0.2946321368217468,0.2180863916873932,0.04619789123535156,0.041409287601709366,0.041075412184000015
218,184,31,21,4,92,0.6120806932449341,0.09543852508068085,0.048756830394268036,0.028764691203832626,0.017023202031850815
219,184,171,21,61,62,0.5466238856315613,0.06562615931034088,0.05443476885557175,0.03766012191772461,0.028266455978155136
220,184,7,171,31,203,0.685136079788208,0.036049194633960724,0.024607276543974876,0.023514602333307266,0.02308822050690651
221,142,165,103,46,140,0.21645064651966095,0.11385579407215118,0.07795091718435287,0.050029318779706955,0.04806337505578995
222,167,81,184,4,111,0.6387836337089539,0.07775606215000153,0.050726138055324554,0.016996407881379128,0.014588919468224049
223,8,45,167,140,126,0.2705093026161194,0.2054959088563919,0.1308380663394928,0.05823082849383354,0.050276536494493484
224,25,49,99,23,140,0.14033143222332,0.06385120004415512,0.05681849271059036,0.05213140696287155,0.039221663028001785
225,184,171,81,4,31,0.570270299911499,0.12382587045431137,0.05835399031639099,0.0344204381108284,0.02621472254395485
226,4,184,188,132,189,0.42008835077285767,0.09487322717905045,0.06205887719988823,0.05686543509364128,0.03816046193242073
227,184,171,132,130,52,0.7195733785629272,0.10206331312656403,0.019211404025554657,0.017673349007964134,0.015418494120240211
228,184,21,171,61,62,0.34357041120529175,0.19073405861854553,0.11381138861179352,0.10864206403493881,0.039147235453128815
229,189,188,21,184,125,0.17322316765785217,0.12340907007455826,0.0996125265955925,0.09232845902442932,0.09220351278781891
230,184,171,4,130,132,0.6905879974365234,0.15043310821056366,0.030303236097097397,0.022479765117168427,0.012734979391098022
231,132,184,171,35,197,0.27857154607772827,0.19052353501319885,0.11133657395839691,0.04470906779170036,0.03032607212662697
232,184,171,31,130,143,0.7413488030433655,0.15272685885429382,0.021580543369054794,0.013311396352946758,0.007194261997938156
